DB SOURCE,TBL mailoperation,TBL mail,TBL mail master,DB DEST,TBL DEST,SRC Field,DST Field,Rules,Override value,Callback parameters,Null handling,Empty handling,Switch Values
offertea_cpl,mail_operation,mail15,mail15,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail15,mail15,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail15,mail15,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail15,mail15,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail16,mail16,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail17,mail17,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail18,mail18,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail19,mail19,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail20,mail20,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail21,mail21,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail22,mail22,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail23,mail23,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail24,mail24,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail26,mail26,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail27,mail27,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail28,mail28,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,,forma_giuridica,callback|getFormaGiuridicaFromString,,tipoazienda,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,,cellulare,callback|filterCellPhones,,phone1,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,,url,callback|completeURL,,$offertea_cpl$|url,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
offertea_cpl,mail_operation,mail29,mail29,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
